Variable,Value
makam,hicaz_uzzal
form,sarki
usul,aksak
title,gulsen-i_husnune
composer,rifat_bey
filename,hicaz_uzzal--sarki--aksak--gulsen-i_husnune--rifat_bey.txt
note_count,341
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.68035190615836
median_koma53,336.0
std_koma53,66.03061140280876
koma53_range,372
total_unit_duration,35.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10483870967741936
median_unit_duration,0.0625
std_unit_duration,0.07583149138312521
most_common_note,E5
most_common_note_count,59
