Variable,Value
makam,evic_horasani
form,pesrev
usul,duyek
title,1
composer,kanuni_mehmed_bey
filename,evic_horasani--pesrev--duyek--1--kanuni_mehmed_bey.txt
note_count,407
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,322.94348894348894
median_koma53,340.0
std_koma53,69.80090794089749
koma53_range,372
total_unit_duration,60.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14772727272727273
median_unit_duration,0.125
std_unit_duration,0.0851834116126622
most_common_note,F5#4
most_common_note_count,71
