Variable,Value
makam,hicaz
form,turku
usul,aksak
title,karanfil_oylum_oylum
composer,
filename,hicaz--turku--aksak--karanfil_oylum_oylum--.txt
note_count,151
unique_note_count,7
minimum_koma53,-1
maximum_koma53,340
mean_koma53,311.9801324503311
median_koma53,310.0
std_koma53,38.101700784203935
koma53_range,341
total_unit_duration,15.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.10513245033112582
median_unit_duration,0.0625
std_unit_duration,0.0804838431402385
most_common_note,A4
most_common_note_count,42
