Variable,Value
makam,buselik
form,ornek_oz
usul,semai
title,1
composer,ruhi_ayangil
filename,buselik--ornek_oz--semai--1--ruhi_ayangil.txt
note_count,19
unique_note_count,7
minimum_koma53,296
maximum_koma53,336
mean_koma53,314.0
median_koma53,314.0
std_koma53,9.848857801796104
koma53_range,40
total_unit_duration,6.0
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.3157894736842105
median_unit_duration,0.25
std_unit_duration,0.17364765697218557
most_common_note,C5
most_common_note_count,5
