Variable,Value
makam,kurdilihicazkar
form,sarki
usul,curcuna
title,aksam_gunesi
composer,osman_nihat_akin
filename,kurdilihicazkar--sarki--curcuna--aksam_gunesi--osman_nihat_akin.txt
note_count,281
unique_note_count,13
minimum_koma53,296
maximum_koma53,362
mean_koma53,328.3167259786477
median_koma53,327.0
std_koma53,17.563843887362587
koma53_range,66
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.17170818505338079
median_unit_duration,0.125
std_unit_duration,0.09491296272000702
most_common_note,D5
most_common_note_count,53
