Variable,Value
makam,tahir
form,turku
usul,nimsofyan
title,bagda_gulu
composer,ankara
filename,tahir--turku--nimsofyan--bagda_gulu--ankara.txt
note_count,501
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,321.18562874251495
median_koma53,327.0
std_koma53,41.8657314883413
koma53_range,359
total_unit_duration,45.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09031936127744511
median_unit_duration,0.0625
std_unit_duration,0.0423656441517324
most_common_note,D5
most_common_note_count,114
