Variable,Value
makam,hicazasiran
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,hicazasiran--seyir--sofyan--1--sefik_gurmeric.txt
note_count,99
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,296.3131313131313
median_koma53,322.0
std_koma53,85.05900070726973
koma53_range,359
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16161616161616163
median_unit_duration,0.125
std_unit_duration,0.12457733633905549
most_common_note,E5
most_common_note_count,15
