Variable,Value
makam,muhayyerkurdi
form,sarki
usul,semai
title,ne_cikar
composer,gundogdu_duran
filename,muhayyerkurdi--sarki--semai--ne_cikar--gundogdu_duran.txt
note_count,205
unique_note_count,13
minimum_koma53,0
maximum_koma53,380
mean_koma53,331.9609756097561
median_koma53,336.0
std_koma53,31.177990587636266
koma53_range,380
total_unit_duration,57.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.27926829268292686
median_unit_duration,0.25
std_unit_duration,0.18785933207211344
most_common_note,D5
most_common_note_count,28
