Variable,Value
makam,suzidil
form,sarki
usul,curcuna
title,cana_gam-i
composer,leon_hanciyan
filename,suzidil--sarki--curcuna--cana_gam-i--leon_hanciyan.txt
note_count,431
unique_note_count,16
minimum_koma53,-1
maximum_koma53,367
mean_koma53,308.46867749419954
median_koma53,318.0
std_koma53,61.78355555930102
koma53_range,368
total_unit_duration,70.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1627030162412993
median_unit_duration,0.125
std_unit_duration,0.0869979081020742
most_common_note,E5
most_common_note_count,72
