Variable,Value
makam,segah
form,turku
usul,ciftesofyan
title,bir_findigin
composer,
filename,segah--turku--ciftesofyan--bir_findigin--.txt
note_count,257
unique_note_count,6
minimum_koma53,-1
maximum_koma53,349
mean_koma53,277.5875486381323
median_koma53,327.0
std_koma53,118.34483974537282
koma53_range,350
total_unit_duration,54.125
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.21060311284046693
median_unit_duration,0.25
std_unit_duration,0.07946922354139603
most_common_note,D5
most_common_note_count,104
