Variable,Value
makam,ussak
form,sarki
usul,sofyan
title,bir_perikizi
composer,
filename,ussak--sarki--sofyan--bir_perikizi--.txt
note_count,246
unique_note_count,11
minimum_koma53,-1
maximum_koma53,349
mean_koma53,305.3861788617886
median_koma53,318.0
std_koma53,64.31797009844297
koma53_range,350
total_unit_duration,44.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1798780487804878
median_unit_duration,0.125
std_unit_duration,0.09701717376822067
most_common_note,C5
most_common_note_count,53
