Variable,Value
makam,suzinak
form,pesrev
usul,devrikebir
title,
composer,nayi_emin_dede
filename,suzinak--pesrev--devrikebir----nayi_emin_dede.txt
note_count,182
unique_note_count,14
minimum_koma53,-1
maximum_koma53,363
mean_koma53,305.64285714285717
median_koma53,327.0
std_koma53,79.57038601083434
koma53_range,364
total_unit_duration,28.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15384615384615385
median_unit_duration,0.125
std_unit_duration,0.10317294101946516
most_common_note,D5
most_common_note_count,36
