Variable,Value
makam,nihavent
form,sarki
usul,turkaksagi
title,bir_tatli_urperti
composer,fethi_karamahmutoglu
filename,nihavent--sarki--turkaksagi--bir_tatli_urperti--fethi_karamahmutoglu.txt
note_count,442
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,292.6900452488688
median_koma53,327.0
std_koma53,101.56827553205663
koma53_range,363
total_unit_duration,79.5
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.17986425339366516
median_unit_duration,0.125
std_unit_duration,0.08965216046334394
most_common_note,C5
most_common_note_count,70
