Variable,Value
makam,rast
form,sarki
usul,duyek
title,uftadenim_ey
composer,dede_efendi
filename,rast--sarki--duyek--uftadenim_ey--dede_efendi.txt
note_count,418
unique_note_count,16
minimum_koma53,-1
maximum_koma53,366
mean_koma53,310.0263157894737
median_koma53,322.0
std_koma53,60.76784281745246
koma53_range,367
total_unit_duration,39.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09539473684210527
median_unit_duration,0.0625
std_unit_duration,0.05796743056066813
most_common_note,D5
most_common_note_count,73
