Variable,Value
makam,segah
form,sarki
usul,curcuna
title,olmaz_ilac
composer,haci_arif_bey
filename,segah--sarki--curcuna--olmaz_ilac--haci_arif_bey.txt
note_count,491
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.36252545824846
median_koma53,335.0
std_koma53,56.52107193237364
koma53_range,381
total_unit_duration,87.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.17846232179226068
median_unit_duration,0.125
std_unit_duration,0.09264799581467388
most_common_note,D5
most_common_note_count,76
