Variable,Value
makam,nisaburek
form,sarki
usul,turkaksagi
title,bir_soz_dedi
composer,munir_nurettin_selcuk
filename,nisaburek--sarki--turkaksagi--bir_soz_dedi--munir_nurettin_selcuk.txt
note_count,628
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,311.43152866242036
median_koma53,327.0
std_koma53,79.63925898789567
koma53_range,381
total_unit_duration,69.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11106687898089172
median_unit_duration,0.125
std_unit_duration,0.05855203340416151
most_common_note,C5#4
most_common_note_count,113
