Variable,Value
makam,neveser
form,pesrev
usul,muhammes
title,
composer,kantemiroglu
filename,neveser--pesrev--muhammes----kantemiroglu.txt
note_count,497
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.51106639839037
median_koma53,327.0
std_koma53,68.26785760019264
koma53_range,359
total_unit_duration,88.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17706237424547283
median_unit_duration,0.125
std_unit_duration,0.07504717691492453
most_common_note,D5
most_common_note_count,95
