Variable,Value
makam,gerdaniye
form,turku
usul,sofyan
title,bin_derdim
composer,maras
filename,gerdaniye--turku--sofyan--bin_derdim--maras.txt
note_count,667
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.4182908545727
median_koma53,327.0
std_koma53,32.644051209320175
koma53_range,372
total_unit_duration,76.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11431784107946028
median_unit_duration,0.0625
std_unit_duration,0.07071216045471178
most_common_note,C5
most_common_note_count,128
