Variable,Value
makam,buselik
form,ornek_oz
usul,sofyan
title,1
composer,huseyin_sadettin_arel
filename,buselik--ornek_oz--sofyan--1--huseyin_sadettin_arel.txt
note_count,18
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,307.0
median_koma53,318.0
std_koma53,79.09859818792062
koma53_range,359
total_unit_duration,4.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.2222222222222222
median_unit_duration,0.1875
std_unit_duration,0.11785113019775792
most_common_note,A4
most_common_note_count,4
