Variable,Value
makam,askefza
form,seyir
usul,devrihindi
title,1
composer,erol_bingol
filename,askefza--seyir--devrihindi--1--erol_bingol.txt
note_count,52
unique_note_count,13
minimum_koma53,283
maximum_koma53,371
mean_koma53,324.8269230769231
median_koma53,327.0
std_koma53,22.7697091130301
koma53_range,88
total_unit_duration,7.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1346153846153846
median_unit_duration,0.125
std_unit_duration,0.10235030270866351
most_common_note,E5
most_common_note_count,9
