Variable,Value
makam,mahur
form,sarki
usul,duyek
title,senle_durmak
composer,kanuni_haci_arif_bey
filename,mahur--sarki--duyek--senle_durmak--kanuni_haci_arif_bey.txt
note_count,535
unique_note_count,24
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.4485981308411
median_koma53,327.0
std_koma53,55.48101433960029
koma53_range,381
total_unit_duration,44.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.0824766355140187
median_unit_duration,0.0625
std_unit_duration,0.053958106835565144
most_common_note,D5
most_common_note_count,70
