Variable,Value
makam,huzzam
form,sarki
usul,musemmen
title,turlu_derde
composer,serif_icli
filename,huzzam--sarki--musemmen--turlu_derde--serif_icli.txt
note_count,316
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,330.0822784810127
median_koma53,333.0
std_koma53,29.396677317882812
koma53_range,372
total_unit_duration,32.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10166139240506329
median_unit_duration,0.0625
std_unit_duration,0.06992325389981971
most_common_note,D5
most_common_note_count,87
