Variable,Value
makam,mahur
form,sarki
usul,duyek
title,olsa_da_hos
composer,sadettin_kaynak
filename,mahur--sarki--duyek--olsa_da_hos--sadettin_kaynak.txt
note_count,388
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,302.95360824742266
median_koma53,327.0
std_koma53,90.42822563843032
koma53_range,372
total_unit_duration,37.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09664948453608248
median_unit_duration,0.0625
std_unit_duration,0.06599546149985946
most_common_note,E5
most_common_note_count,46
