Variable,Value
makam,saba
form,sarki
usul,duyek
title,bu_aksam
composer,safiye_ayla
filename,saba--sarki--duyek--bu_aksam--safiye_ayla.txt
note_count,337
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,311.00296735905044
median_koma53,318.0
std_koma53,61.93518590489041
koma53_range,381
total_unit_duration,37.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11164688427299703
median_unit_duration,0.09375
std_unit_duration,0.07439903781676865
most_common_note,C5
most_common_note_count,85
