Variable,Value
makam,suzidil
form,kupe
usul,aksaksemai
title,yandi
composer,ahmet_avni_konuk
filename,suzidil--kupe--aksaksemai--yandi--ahmet_avni_konuk.txt
note_count,101
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,312.5742574257426
median_koma53,331.0
std_koma53,67.45477693012607
koma53_range,372
total_unit_duration,10.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09900990099009901
median_unit_duration,0.0625
std_unit_duration,0.059796090181466706
most_common_note,E5
most_common_note_count,18
