Variable,Value
makam,yegah
form,agirsemai
usul,aksaksemai
title,piyale_elde
composer,dellalzade_haci_ismail_efendi
filename,yegah--agirsemai--aksaksemai--piyale_elde--dellalzade_haci_ismail_efendi.txt
note_count,562
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.2562277580071
median_koma53,327.0
std_koma53,69.11749668466851
koma53_range,372
total_unit_duration,60.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.125
mean_unit_duration,0.10698398576512455
median_unit_duration,0.0625
std_unit_duration,0.08024594248294815
most_common_note,D5
most_common_note_count,92
