Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,kanlar_dokuyor
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--aksak--kanlar_dokuyor--haci_arif_bey.txt
note_count,564
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.8262411347518
median_koma53,332.0
std_koma53,41.33141562588677
koma53_range,372
total_unit_duration,48.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.08599290780141844
median_unit_duration,0.0625
std_unit_duration,0.05947450976641976
most_common_note,G5
most_common_note_count,100
