Variable,Value
makam,neveser
form,yuruksemai
usul,yuruksemai_ii_4
title,dil_degiliz
composer,rustu_eric
filename,neveser--yuruksemai--yuruksemai_ii_4--dil_degiliz--rustu_eric.txt
note_count,443
unique_note_count,12
minimum_koma53,291
maximum_koma53,363
mean_koma53,323.12866817155754
median_koma53,327.0
std_koma53,18.17322790468478
koma53_range,72
total_unit_duration,126.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.28442437923250563
median_unit_duration,0.25
std_unit_duration,0.13589429130332603
most_common_note,D5
most_common_note_count,93
