Variable,Value
makam,hicaz_uzzal
form,sarki
usul,aksak
title,indim_yarin
composer,dede_efendi
filename,hicaz_uzzal--sarki--aksak--indim_yarin--dede_efendi.txt
note_count,226
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,327.2345132743363
median_koma53,336.0
std_koma53,46.491412387257554
koma53_range,368
total_unit_duration,31.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.13993362831858408
median_unit_duration,0.125
std_unit_duration,0.09602312231783386
most_common_note,E5
most_common_note_count,48
