Variable,Value
makam,neva
form,sarki
usul,duyek
title,ben_yururum
composer,selahaddin_pinar
filename,neva--sarki--duyek--ben_yururum--selahaddin_pinar.txt
note_count,254
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,309.9488188976378
median_koma53,322.0
std_koma53,64.37649678664125
koma53_range,363
total_unit_duration,28.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11072834645669291
median_unit_duration,0.0625
std_unit_duration,0.07210699000465673
most_common_note,D5
most_common_note_count,59
