Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,gece_sahilden
composer,serif_icli
filename,nihavent--sarki--aksak--gece_sahilden--serif_icli.txt
note_count,526
unique_note_count,19
minimum_koma53,-1
maximum_koma53,362
mean_koma53,323.2623574144487
median_koma53,327.0
std_koma53,39.48650871896583
koma53_range,363
total_unit_duration,49.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.09434410646387832
median_unit_duration,0.0625
std_unit_duration,0.06273482501738549
most_common_note,D5
most_common_note_count,89
