Variable,Value
makam,huseyni
form,sarki
usul,curcuna
title,edali_bir
composer,ali_rifat_cagatay
filename,huseyni--sarki--curcuna--edali_bir--ali_rifat_cagatay.txt
note_count,213
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,307.3333333333333
median_koma53,336.0
std_koma53,92.03074069409853
koma53_range,368
total_unit_duration,40.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.18838028169014084
median_unit_duration,0.125
std_unit_duration,0.1272612210492228
most_common_note,E5
most_common_note_count,41
