Variable,Value
makam,nihavent
form,sarki
usul,semai
title,gelin_kizlar
composer,haci_faik_bey
filename,nihavent--sarki--semai--gelin_kizlar--haci_faik_bey.txt
note_count,451
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,294.4257206208426
median_koma53,318.0
std_koma53,87.58229478154688
koma53_range,359
total_unit_duration,90.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.20011086474501108
median_unit_duration,0.1875
std_unit_duration,0.11398093853079849
most_common_note,D5
most_common_note_count,72
