Variable,Value
makam,muhayyer
form,turku
usul,devrituran
title,mihrican_mi
composer,yozgat
filename,muhayyer--turku--devrituran--mihrican_mi--yozgat.txt
note_count,563
unique_note_count,9
minimum_koma53,-1
maximum_koma53,365
mean_koma53,313.0763765541741
median_koma53,318.0
std_koma53,61.12192056894065
koma53_range,366
total_unit_duration,52.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09347246891651866
median_unit_duration,0.0625
std_unit_duration,0.04199575417592399
most_common_note,A4
most_common_note_count,144
