Variable,Value
makam,sevkefza
form,sarki
usul,devrihindi
title,asiyan-i_murg-i
composer,ali_rifat_cagatay
filename,sevkefza--sarki--devrihindi--asiyan-i_murg-i--ali_rifat_cagatay.txt
note_count,293
unique_note_count,21
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.39590443686006
median_koma53,336.0
std_koma53,54.759126188948066
koma53_range,372
total_unit_duration,24.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08361774744027303
median_unit_duration,0.0625
std_unit_duration,0.0594522472811646
most_common_note,F5
most_common_note_count,43
