Variable,Value
makam,kurdilihicazkar
form,sarki
usul,duyek
title,her_seyinle
composer,erol_sayan
filename,kurdilihicazkar--sarki--duyek--her_seyinle--erol_sayan.txt
note_count,235
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,315.6723404255319
median_koma53,327.0
std_koma53,57.5729849031023
koma53_range,363
total_unit_duration,32.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13670212765957446
median_unit_duration,0.125
std_unit_duration,0.09380296184409302
most_common_note,D5
most_common_note_count,41
