Variable,Value
makam,rast
form,kar_i_nev
usul,agirduyek
title,gozumde_daim
composer,dede_efendi
filename,rast--kar_i_nev--agirduyek--gozumde_daim--dede_efendi.txt
note_count,416
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,293.3798076923077
median_koma53,305.0
std_koma53,72.73006687356205
koma53_range,359
total_unit_duration,91.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.2208533653846154
median_unit_duration,0.125
std_unit_duration,0.2046045822384832
most_common_note,G4
most_common_note_count,80
