Variable,Value
makam,saba
form,nakis
usul,yuruksemai
title,ey_bad-i
composer,suphi_ziya_ozbekkan
filename,saba--nakis--yuruksemai--ey_bad-i--suphi_ziya_ozbekkan.txt
note_count,425
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,302.6941176470588
median_koma53,318.0
std_koma53,83.43885790067567
koma53_range,359
total_unit_duration,95.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.225
median_unit_duration,0.125
std_unit_duration,0.19196722401060978
most_common_note,C5
most_common_note_count,89
