Variable,Value
makam,acemkurdi
form,sarki
usul,curcuna
title,bana_askin
composer,huseyin_coskuner
filename,acemkurdi--sarki--curcuna--bana_askin--huseyin_coskuner.txt
note_count,413
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,305.54721549636804
median_koma53,327.0
std_koma53,85.99133972676795
koma53_range,363
total_unit_duration,83.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.20308716707021793
median_unit_duration,0.125
std_unit_duration,0.1775610202920371
most_common_note,F5
most_common_note_count,60
