Variable,Value
makam,huzzam
form,turku
usul,curcuna
title,hayatlari_degirmi
composer,
filename,huzzam--turku--curcuna--hayatlari_degirmi--.txt
note_count,368
unique_note_count,7
minimum_koma53,-1
maximum_koma53,358
mean_koma53,327.4048913043478
median_koma53,343.0
std_koma53,58.61049257402781
koma53_range,359
total_unit_duration,50.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.13620923913043478
median_unit_duration,0.125
std_unit_duration,0.09065703085864962
most_common_note,F5#4
most_common_note_count,92
