Variable,Value
makam,rengidil
form,sazsemaisi
usul,aksaksemai
title,
composer,rifat_kayakok
filename,rengidil--sazsemaisi--aksaksemai----rifat_kayakok.txt
note_count,749
unique_note_count,17
minimum_koma53,-1
maximum_koma53,376
mean_koma53,294.4138851802403
median_koma53,313.0
std_koma53,83.04238090394179
koma53_range,377
total_unit_duration,96.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.1288384512683578
median_unit_duration,0.125
std_unit_duration,0.08387667570951717
most_common_note,C5
most_common_note_count,132
