Variable,Value
makam,acemkurdi
form,sarki
usul,yuruksemai_ii
title,fikrimin_ince
composer,muallim_ismail_hakki_bey
filename,acemkurdi--sarki--yuruksemai_ii--fikrimin_ince--muallim_ismail_hakki_bey.txt
note_count,297
unique_note_count,10
minimum_koma53,-1
maximum_koma53,362
mean_koma53,314.93602693602696
median_koma53,336.0
std_koma53,80.53301707726365
koma53_range,363
total_unit_duration,36.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.12163299663299663
median_unit_duration,0.125
std_unit_duration,0.07257645075946609
most_common_note,A5
most_common_note_count,52
