Variable,Value
makam,hicaz_zirgule
form,turku
usul,evfer
title,kirda_erik
composer,ankara
filename,hicaz_zirgule--turku--evfer--kirda_erik--ankara.txt
note_count,135
unique_note_count,9
minimum_koma53,-1
maximum_koma53,341
mean_koma53,299.9555555555556
median_koma53,309.0
std_koma53,66.05525351864858
koma53_range,342
total_unit_duration,18.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.1398148148148148
median_unit_duration,0.125
std_unit_duration,0.05621755252338172
most_common_note,A4
most_common_note_count,49
