Variable,Value
makam,neva
form,turku
usul,sofyan
title,canakkale_icinde
composer,
filename,neva--turku--sofyan--canakkale_icinde--.txt
note_count,309
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,305.57928802589
median_koma53,318.0
std_koma53,70.28091378424578
koma53_range,350
total_unit_duration,56.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1820388349514563
median_unit_duration,0.125
std_unit_duration,0.14274603428863358
most_common_note,D5
most_common_note_count,74
