Variable,Value
makam,buselik
form,pesrev
usul,devrikebir
title,
composer,bolahenk_nuri_bey
filename,buselik--pesrev--devrikebir----bolahenk_nuri_bey.txt
note_count,1404
unique_note_count,32
minimum_koma53,-1
maximum_koma53,389
mean_koma53,312.8831908831909
median_koma53,327.0
std_koma53,73.57755806994332
koma53_range,390
total_unit_duration,217.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15455840455840456
median_unit_duration,0.125
std_unit_duration,0.08929672444734518
most_common_note,C5
most_common_note_count,178
