Variable,Value
makam,muhayyerkurdi
form,aranagme
usul,nimsofyan
title,1
composer,
filename,muhayyerkurdi--aranagme--nimsofyan--1--.txt
note_count,65
unique_note_count,9
minimum_koma53,0
maximum_koma53,362
mean_koma53,324.0153846153846
median_koma53,327.0
std_koma53,43.285567855988496
koma53_range,362
total_unit_duration,9.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1423076923076923
median_unit_duration,0.125
std_unit_duration,0.08006016742834009
most_common_note,D5
most_common_note_count,13
