Variable,Value
makam,sehnaz
form,sarki
usul,senginsemai
title,feryad_ki
composer,tanburi_cemil_bey
filename,sehnaz--sarki--senginsemai--feryad_ki--tanburi_cemil_bey.txt
note_count,469
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,331.85714285714283
median_koma53,341.0
std_koma53,54.31105860403649
koma53_range,381
total_unit_duration,65.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.13992537313432835
median_unit_duration,0.125
std_unit_duration,0.11038165156521403
most_common_note,E5
most_common_note_count,79
