Variable,Value
makam,ussak
form,sarki
usul,duyek
title,bir_tatli
composer,zeki_muren
filename,ussak--sarki--duyek--bir_tatli--zeki_muren.txt
note_count,516
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,303.0736434108527
median_koma53,318.0
std_koma53,80.91850390890282
koma53_range,372
total_unit_duration,47.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.09229651162790697
median_unit_duration,0.0625
std_unit_duration,0.08391528379932672
most_common_note,D5
most_common_note_count,84
