Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,dil_uyur
composer,munir_nurettin_selcuk
filename,huzzam--sarki--aksak--dil_uyur--munir_nurettin_selcuk.txt
note_count,323
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.4396284829721
median_koma53,333.0
std_koma53,78.43614273291406
koma53_range,372
total_unit_duration,48.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.14976780185758515
median_unit_duration,0.125
std_unit_duration,0.0990832604451058
most_common_note,D5
most_common_note_count,62
