Variable,Value
makam,muhayyerkurdi
form,turku
usul,sofyan
title,cokertmeden_ciktim_da
composer,
filename,muhayyerkurdi--turku--sofyan--cokertmeden_ciktim_da--.txt
note_count,665
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,337.5699248120301
median_koma53,336.0
std_koma53,34.574544018986636
koma53_range,381
total_unit_duration,96.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.14473684210526316
median_unit_duration,0.125
std_unit_duration,0.08266849303097694
most_common_note,E5
most_common_note_count,134
