Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,meyler_suzulsun
composer,haci_arif_bey
filename,nihavent--sarki--aksak--meyler_suzulsun--haci_arif_bey.txt
note_count,262
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,303.5419847328244
median_koma53,318.0
std_koma53,74.01379798274903
koma53_range,363
total_unit_duration,27.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10353053435114504
median_unit_duration,0.0625
std_unit_duration,0.07113315197073668
most_common_note,D5
most_common_note_count,48
