Variable,Value
makam,ussak
form,sarki
usul,turkaksagi
title,saki_icelim
composer,haci_arif_bey
filename,ussak--sarki--turkaksagi--saki_icelim--haci_arif_bey.txt
note_count,380
unique_note_count,18
minimum_koma53,-1
maximum_koma53,365
mean_koma53,309.13684210526316
median_koma53,327.0
std_koma53,71.32653523425778
koma53_range,366
total_unit_duration,40.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10559210526315789
median_unit_duration,0.0625
std_unit_duration,0.06865758170733353
most_common_note,D5
most_common_note_count,57
