Variable,Value
makam,suzinak_zirgule
form,sarki
usul,yuruksemai
title,husn_alemini
composer,haci_arif_bey
filename,suzinak_zirgule--sarki--yuruksemai--husn_alemini--haci_arif_bey.txt
note_count,328
unique_note_count,13
minimum_koma53,-1
maximum_koma53,366
mean_koma53,318.2743902439024
median_koma53,327.0
std_koma53,58.97667877026301
koma53_range,367
total_unit_duration,59.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.18064024390243902
median_unit_duration,0.125
std_unit_duration,0.11199815759707436
most_common_note,D5
most_common_note_count,63
