Variable,Value
makam,hicazkar
form,sazsemaisi
usul,aksaksemai
title,
composer,gazi_giray_han
filename,hicazkar--sazsemaisi--aksaksemai----gazi_giray_han.txt
note_count,538
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,305.0650557620818
median_koma53,318.0
std_koma53,69.98942089583213
koma53_range,372
total_unit_duration,70.875
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.25
mean_unit_duration,0.13173791821561337
median_unit_duration,0.125
std_unit_duration,0.08735691551699744
most_common_note,B4b1
most_common_note_count,87
