Variable,Value
makam,rast
form,ornek_oz
usul,musemmen
title,1
composer,ruhi_ayangil
filename,rast--ornek_oz--musemmen--1--ruhi_ayangil.txt
note_count,24
unique_note_count,10
minimum_koma53,283
maximum_koma53,349
mean_koma53,314.5
median_koma53,313.0
std_koma53,16.45018831661735
koma53_range,66
total_unit_duration,4.0
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.16666666666666666
median_unit_duration,0.125
std_unit_duration,0.1085143415353039
most_common_note,A4
most_common_note_count,4
