Variable,Value
makam,rast
form,pesrev
usul,cifteduyek
title,du-sems
composer,farabi
filename,rast--pesrev--cifteduyek--du-sems--farabi.txt
note_count,421
unique_note_count,18
minimum_koma53,-1
maximum_koma53,389
mean_koma53,310.2636579572447
median_koma53,327.0
std_koma53,82.61263211903558
koma53_range,390
total_unit_duration,84.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.2001187648456057
median_unit_duration,0.125
std_unit_duration,0.1406113908695888
most_common_note,G5
most_common_note_count,43
