Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,dun_gece
composer,semahat_ozdenses
filename,huzzam--sarki--duyek--dun_gece--semahat_ozdenses.txt
note_count,338
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,322.38461538461536
median_koma53,333.0
std_koma53,63.77710629868549
koma53_range,372
total_unit_duration,39.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11723372781065089
median_unit_duration,0.0625
std_unit_duration,0.09442947787790444
most_common_note,D5
most_common_note_count,74
