Variable,Value
makam,ussak
form,sarki
usul,semai
title,gonlume_gir
composer,yilmaz_yuksel
filename,ussak--sarki--semai--gonlume_gir--yilmaz_yuksel.txt
note_count,399
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,314.56140350877195
median_koma53,318.0
std_koma53,49.55059962960443
koma53_range,350
total_unit_duration,66.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16572681704260653
median_unit_duration,0.125
std_unit_duration,0.12176145662417279
most_common_note,D5
most_common_note_count,86
