Variable,Value
makam,nikriz
form,sarki
usul,turkaksagi
title,sevginle_inan
composer,kani_karaca
filename,nikriz--sarki--turkaksagi--sevginle_inan--kani_karaca.txt
note_count,398
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,318.7462311557789
median_koma53,327.0
std_koma53,39.79738891687926
koma53_range,359
total_unit_duration,39.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.09987437185929648
median_unit_duration,0.0625
std_unit_duration,0.0679444152280934
most_common_note,D5
most_common_note_count,72
