Variable,Value
makam,ussak
form,sarki
usul,yuruksemai
title,askin_ile
composer,enderuni_ali_bey
filename,ussak--sarki--yuruksemai--askin_ile--enderuni_ali_bey.txt
note_count,217
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,317.52073732718895
median_koma53,327.0
std_koma53,46.60015879215254
koma53_range,359
total_unit_duration,47.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.21889400921658986
median_unit_duration,0.125
std_unit_duration,0.1401579724184924
most_common_note,D5
most_common_note_count,52
