Variable,Value
makam,gulizar
form,seyir
usul,duyek
title,1
composer,erol_bingol
filename,gulizar--seyir--duyek--1--erol_bingol.txt
note_count,67
unique_note_count,12
minimum_koma53,305
maximum_koma53,371
mean_koma53,337.2835820895522
median_koma53,336.0
std_koma53,16.39457224496668
koma53_range,66
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11940298507462686
median_unit_duration,0.125
std_unit_duration,0.08266637213440184
most_common_note,G5
most_common_note_count,13
