Variable,Value
makam,rast
form,sarki
usul,sofyan
title,leb-i_renginine
composer,ahmet_rasim_bey
filename,rast--sarki--sofyan--leb-i_renginine--ahmet_rasim_bey.txt
note_count,292
unique_note_count,6
minimum_koma53,-1
maximum_koma53,336
mean_koma53,290.4554794520548
median_koma53,313.0
std_koma53,85.80418891786
koma53_range,337
total_unit_duration,37.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1288527397260274
median_unit_duration,0.125
std_unit_duration,0.08240655267476965
most_common_note,C5
most_common_note_count,82
