Variable,Value
makam,hisar
form,seyir
usul,devrihindi
title,1
composer,erol_bingol
filename,hisar--seyir--devrihindi--1--erol_bingol.txt
note_count,90
unique_note_count,14
minimum_koma53,305
maximum_koma53,371
mean_koma53,336.24444444444447
median_koma53,336.0
std_koma53,16.158840145766327
koma53_range,66
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15555555555555556
median_unit_duration,0.125
std_unit_duration,0.08650337541132751
most_common_note,E5
most_common_note_count,19
