Variable,Value
makam,segah
form,sarki
usul,yuruksemai_ii
title,kapat_gozlerini
composer,mustafa_seyran
filename,segah--sarki--yuruksemai_ii--kapat_gozlerini--mustafa_seyran.txt
note_count,449
unique_note_count,8
minimum_koma53,0
maximum_koma53,358
mean_koma53,328.01781737193767
median_koma53,327.0
std_koma53,20.53306661679611
koma53_range,358
total_unit_duration,96.125
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.214086859688196
median_unit_duration,0.125
std_unit_duration,0.18297532042595935
most_common_note,D5
most_common_note_count,120
